***
 This file comes from Vt only measurement 	 1.000000E+0 
 Voltage Sensitivity 	 0.000000E+0 
 Sampling rate 	 1000 
 Number of samples per channel 	 -1 
 No filter from Labview 	 	 	 
 	 
 ***End_of_Header*** 
 	 Time 	  Voltage 	 Filtered Voltage 	 
	49.880000	0.739875
	49.881000	0.832662
	49.882000	0.914744
	49.883000	0.986767
	49.884000	0.975412
	49.885000	0.904686
	49.886000	0.816116
	49.887000	0.709054
	49.888000	0.605236
	49.889000	0.513422
	49.890000	0.464108
	49.891000	0.434585
	49.892000	0.414470
	49.893000	0.450158
	49.894000	0.512124
	49.895000	0.627946
	49.896000	0.751879
	49.897000	0.876136
	49.898000	0.996500
	49.899000	1.120758
	49.900000	1.225874
	49.901000	1.236580
	49.902000	1.240797
	49.903000	1.200892
	49.904000	1.141846
	49.905000	1.069173
	49.906000	1.003638
	49.907000	0.974439
	49.908000	0.961786
	49.909000	0.948809
	49.910000	0.942645
	49.911000	0.967626
	49.912000	1.006233
	49.913000	1.052627
	49.914000	1.110052
	49.915000	1.184995
	49.916000	1.261561
	49.917000	1.322230
	49.918000	1.303737
	49.919000	1.280703
	49.920000	1.188240
	49.921000	1.083124
	49.922000	0.968924
	49.923000	0.906633
	49.924000	0.891060
	49.925000	0.914744
	49.926000	0.973790
	49.927000	1.061711
	49.928000	1.171045
	49.929000	1.274863
	49.930000	1.349158
	49.931000	1.409826
	49.932000	1.448109
	49.933000	1.469197
	49.934000	1.405284
	49.935000	1.282325
	49.936000	1.129842
	49.937000	0.967302
	49.938000	0.837529
	49.939000	0.732413
	49.940000	0.676611
	49.941000	0.647088
	49.942000	0.643519
	49.943000	0.728520
	49.944000	0.830067
	49.945000	0.939400
	49.946000	1.034459
	49.947000	1.117189
	49.948000	1.196675
	49.949000	1.264481
	49.950000	1.280378
	49.951000	1.174938
	49.952000	1.025375
	49.953000	0.850182
	49.954000	0.679206
	49.955000	0.520884
	49.956000	0.384622
	49.957000	0.277560
	49.958000	0.194830
	49.959000	0.168875
	49.960000	0.197750
	49.961000	0.276911
	49.962000	0.386893
	49.963000	0.494929
	49.964000	0.615942
	49.965000	0.709054
	49.966000	0.811574
	49.967000	0.893656
	49.968000	0.870621
	49.969000	0.842395
	49.970000	0.781402
	49.971000	0.730467
	49.972000	0.686668
	49.973000	0.658443
	49.974000	0.640923
	49.975000	0.649359
	49.976000	0.695103
	49.977000	0.771345
	49.978000	0.879056
	49.979000	0.985145
	49.980000	1.068200
	49.981000	1.150605
	49.982000	1.228145
	49.983000	1.301466
	49.984000	1.312172
	49.985000	1.265779
	49.986000	1.196350
	49.987000	1.108754
	49.988000	1.019211
	49.989000	0.911499
	49.990000	0.836231
	49.991000	0.776536
	49.992000	0.727547
	49.993000	0.743444
	49.994000	0.780429
	49.995000	0.880354
	49.996000	1.040299
	49.997000	1.259615
	49.998000	1.484446
	49.999000	1.687216
	50.000000	1.840347
	50.001000	1.873115
	50.002000	1.825424
	50.003000	1.653799
	50.004000	1.424426
	50.005000	1.212247
	50.006000	1.029917
	50.007000	0.890736
	50.008000	0.773616
	50.009000	0.695752
	50.010000	0.668500
	50.011000	0.690237
	50.012000	0.766154
	50.013000	0.866403
	50.014000	0.993581
	50.015000	1.099670
	50.016000	1.180778
	50.017000	1.214194
	50.018000	1.144766
	50.019000	1.084746
	50.020000	1.001367
	50.021000	0.909877
	50.022000	0.782700
	50.023000	0.671744
	50.024000	0.569548
	50.025000	0.511475
	50.026000	0.493307
	50.027000	0.499147
	50.028000	0.565655
	50.029000	0.662336
	50.030000	0.742470
	50.031000	0.810926
	50.032000	0.867377
	50.033000	0.918312
	50.034000	0.901766
	50.035000	0.835907
	50.036000	0.749284
	50.037000	0.637030
	50.038000	0.545216
	50.039000	0.462162
	50.040000	0.426150
	50.041000	0.417714
	50.042000	0.418363
	50.043000	0.473192
	50.044000	0.548785
	50.045000	0.673691
	50.046000	0.800868
	50.047000	0.915393
	50.048000	1.021482
	50.049000	1.137953
	50.050000	1.211274
	50.051000	1.179480
	50.052000	1.126922
	50.053000	1.042894
	50.054000	0.951729
	50.055000	0.875163
	50.056000	0.800544
	50.057000	0.740199
	50.058000	0.681802
	50.059000	0.656172
	50.060000	0.680180
	50.061000	0.747013
	50.062000	0.834609
	50.063000	0.911824
	50.064000	0.996176
	50.065000	1.056196
	50.066000	1.108429
	50.067000	1.126598
	50.068000	1.044192
	50.069000	0.960164
	50.070000	0.847911
	50.071000	0.745066
	50.072000	0.659092
	50.073000	0.618862
	50.074000	0.652603
	50.075000	0.703539
	50.076000	0.757719
	50.077000	0.810926
	50.078000	0.891060
	50.079000	0.977359
	50.080000	1.062036
	50.081000	1.157743
	50.082000	1.261237
	50.083000	1.375437
	50.084000	1.399120
	50.085000	1.368299
	50.086000	1.296600
	50.087000	1.162934
	50.088000	0.996500
	50.089000	0.801841
	50.090000	0.671744
	50.091000	0.587717
	50.092000	0.522506
	50.093000	0.534834
	50.094000	0.581552
	50.095000	0.676611
	50.096000	0.789513
	50.097000	0.921232
	50.098000	1.062036
	50.099000	1.219061
	50.100000	1.337154
	50.101000	1.341696
	50.102000	1.303737
	50.103000	1.215167
	50.104000	1.131788
	50.105000	1.056196
	50.106000	0.982874
	50.107000	0.898522
	50.108000	0.802166
	50.109000	0.718463
	50.110000	0.678882
	50.111000	0.711001
	50.112000	0.788864
	50.113000	0.854399
	50.114000	0.953675
	50.115000	1.049058
	50.116000	1.157743
	50.117000	1.234633
	50.118000	1.212572
	50.119000	1.160338
	50.120000	1.060738
	50.121000	0.952378
	50.122000	0.841747
	50.123000	0.734684
	50.124000	0.643519
	50.125000	0.584472
	50.126000	0.565980
	50.127000	0.565331
	50.128000	0.620160
	50.129000	0.688939
	50.130000	0.760314
	50.131000	0.855697
	50.132000	0.941996
	50.133000	1.031215
	50.134000	1.040623
	50.135000	1.009153
	50.136000	0.951404
	50.137000	0.880354
	50.138000	0.815468
	50.139000	0.751230
	50.140000	0.723329
	50.141000	0.706459
	50.142000	0.697374
	50.143000	0.743768
	50.144000	0.822605
	50.145000	0.933561
	50.146000	1.044516
	50.147000	1.143468
	50.148000	1.225225
	50.149000	1.289138
	50.150000	1.305035
	50.151000	1.228469
	50.152000	1.164232
	50.153000	1.085719
	50.154000	1.012398
	50.155000	0.929019
	50.156000	0.817739
	50.157000	0.748635
	50.158000	0.711974
	50.159000	0.699970
	50.160000	0.740524
	50.161000	0.838502
	50.162000	0.976061
	50.163000	1.095452
	50.164000	1.200568
	50.165000	1.270321
	50.166000	1.345913
	50.167000	1.399769
	50.168000	1.398796
	50.169000	1.370246
	50.170000	1.280703
	50.171000	1.166178
	50.172000	1.032512
	50.173000	0.918961
	50.174000	0.832014
	50.175000	0.777509
	50.176000	0.774914
	50.177000	0.810601
	50.178000	0.920908
	50.179000	1.041921
	50.180000	1.142170
	50.181000	1.251504
	50.182000	1.345913
	50.183000	1.430914
	50.184000	1.416315
	50.185000	1.353700
	50.186000	1.286218
	50.187000	1.193755
	50.188000	1.082475
	50.189000	0.942969
	50.190000	0.826498
	50.191000	0.699321
	50.192000	0.576037
	50.193000	0.526075
	50.194000	0.548785
	50.195000	0.634759
	50.196000	0.723329
	50.197000	0.803139
	50.198000	0.886518
	50.199000	0.980279
	50.200000	1.045814
	50.201000	1.011100
	50.202000	0.963084
	50.203000	0.885869
	50.204000	0.807032
	50.205000	0.747337
	50.206000	0.690561
	50.207000	0.656172
	50.208000	0.635732
	50.209000	0.640923
	50.210000	0.698023
	50.211000	0.808655
	50.212000	0.929019
	50.213000	1.021482
	50.214000	1.125949
	50.215000	1.196675
	50.216000	1.268699
	50.217000	1.277458
	50.218000	1.190835
	50.219000	1.096750
	50.220000	0.978981
	50.221000	0.849857
	50.222000	0.711649
	50.223000	0.594205
	50.224000	0.492983
	50.225000	0.431341
	50.226000	0.430043
	50.227000	0.459891
	50.228000	0.530617
	50.229000	0.624702
	50.230000	0.715218
	50.231000	0.817090
	50.232000	0.909877
	50.233000	0.999096
	50.234000	1.013695
	50.235000	0.978981
	50.236000	0.926099
	50.237000	0.859266
	50.238000	0.828769
	50.239000	0.813845
	50.240000	0.857644
	50.241000	0.914095
	50.242000	0.958542
	50.243000	0.993905
	50.244000	1.006558
	50.245000	1.014020
	50.246000	1.028295
	50.247000	1.035108
	50.248000	1.048410
	50.249000	1.093830
	50.250000	1.127571
	50.251000	1.103563
	50.252000	1.099345
	50.253000	1.057169
	50.254000	1.015317
	50.255000	1.018562
	50.256000	1.026673
	50.257000	1.007531
	50.258000	1.002016
	50.259000	1.044516
	50.260000	1.099994
	50.261000	1.168125
	50.262000	1.225225
	50.263000	1.241771
	50.264000	1.279080
	50.265000	1.308928
	50.266000	1.356295
	50.267000	1.362459
	50.268000	1.283298
	50.269000	1.179155
	50.270000	1.045165
	50.271000	0.910526
	50.272000	0.780753
	50.273000	0.678882
	50.274000	0.604263
	50.275000	0.572468
	50.276000	0.580904
	50.277000	0.597774
	50.278000	0.650656
	50.279000	0.720734
	50.280000	0.788540
	50.281000	0.859266
	50.282000	0.927721
	50.283000	0.978981
	50.284000	0.966328
	50.285000	0.901442
	50.286000	0.834285
	50.287000	0.744742
	50.288000	0.684722
	50.289000	0.617564
	50.290000	0.599072
	50.291000	0.588365
	50.292000	0.596476
	50.293000	0.637679
	50.294000	0.710027
	50.295000	0.807357
	50.296000	0.893331
	50.297000	0.974764
	50.298000	1.035108
	50.299000	1.101616
	50.300000	1.136979
	50.301000	1.069498
	50.302000	0.996825
	50.303000	0.902740
	50.304000	0.816765
	50.305000	0.761288
	50.306000	0.732413
	50.307000	0.733711
	50.308000	0.763234
	50.309000	0.796975
	50.310000	0.838827
	50.311000	0.908579
	50.312000	1.005585
	50.313000	1.087017
	50.314000	1.166503
	50.315000	1.203163
	50.316000	1.245015
	50.317000	1.252801
	50.318000	1.159041
	50.319000	1.040948
	50.320000	0.909228
	50.321000	0.811574
	50.322000	0.729493
	50.323000	0.665256
	50.324000	0.618538
	50.325000	0.575713
	50.326000	0.590961
	50.327000	0.631190
	50.328000	0.727871
	50.329000	0.831365
	50.330000	0.924801
	50.331000	1.050356
	50.332000	1.184346
	50.333000	1.293355
	50.334000	1.312172
	50.335000	1.283947
	50.336000	1.217763
	50.337000	1.140224
	50.338000	1.081826
	50.339000	0.979306
	50.340000	0.881976
	50.341000	0.771669
	50.342000	0.710027
	50.343000	0.706134
	50.344000	0.700943
	50.345000	0.705161
	50.346000	0.712947
	50.347000	0.755772
	50.348000	0.818712
	50.349000	0.890411
	50.350000	0.946862
	50.351000	0.908579
	50.352000	0.876136
	50.353000	0.829743
	50.354000	0.785620
	50.355000	0.758692
	50.356000	0.753177
	50.357000	0.766154
	50.358000	0.806059
	50.359000	0.854724
	50.360000	0.902740
	50.361000	0.951080
	50.362000	0.966004
	50.363000	0.932912
	50.364000	0.932912
	50.365000	0.939076
	50.366000	0.980279
	50.367000	0.984821
	50.368000	0.933885
	50.369000	0.881327
	50.370000	0.801517
	50.371000	0.735657
	50.372000	0.674664
	50.373000	0.636706
	50.374000	0.607183
	50.375000	0.588041
	50.376000	0.604911
	50.377000	0.631190
	50.378000	0.696401
	50.379000	0.773940
	50.380000	0.842720
	50.381000	0.920259
	50.382000	1.000394
	50.383000	1.057494
	50.384000	1.034783
	50.385000	0.980603
	50.386000	0.909553
	50.387000	0.815143
	50.388000	0.750906
	50.389000	0.678882
	50.390000	0.659092
	50.391000	0.643194
	50.392000	0.640923
	50.393000	0.681802
	50.394000	0.742795
	50.395000	0.822281
	50.396000	0.911499
	50.397000	0.993581
	50.398000	1.077284
	50.399000	1.163907
	50.400000	1.218087
	50.401000	1.161312
	50.402000	1.088639
	50.403000	0.988390
	50.404000	0.897549
	50.405000	0.819361
	50.406000	0.734684
	50.407000	0.662660
	50.408000	0.616915
	50.409000	0.618213
	50.410000	0.670447
	50.411000	0.765505
	50.412000	0.905011
	50.413000	1.057169
	50.414000	1.275512
	50.415000	1.470495
	50.416000	1.637578
	50.417000	1.668723
	50.418000	1.547710
	50.419000	1.370895
	50.420000	1.186293
	50.421000	1.028944
	50.422000	0.899820
	50.423000	0.812223
	50.424000	0.730142
	50.425000	0.658118
	50.426000	0.638977
	50.427000	0.654550
	50.428000	0.712298
	50.429000	0.791460
	50.430000	0.866079
	50.431000	0.950756
	50.432000	1.037703
	50.433000	1.118162
	50.434000	1.113620
	50.435000	1.054898
	50.436000	0.978008
	50.437000	0.874514
	50.438000	0.786269
	50.439000	0.692508
	50.440000	0.636057
	50.441000	0.589988
	50.442000	0.582850
	50.443000	0.627297
	50.444000	0.700294
	50.445000	0.806384
	50.446000	0.938103
	50.447000	1.068200
	50.448000	1.199595
	50.449000	1.341047
	50.450000	1.442270
	50.451000	1.419884
	50.452000	1.354024
	50.453000	1.237878
	50.454000	1.119136
	50.455000	1.008180
	50.456000	0.900793
	50.457000	0.806059
	50.458000	0.741822
	50.459000	0.704188
	50.460000	0.707107
	50.461000	0.747986
	50.462000	0.818387
	50.463000	0.868999
	50.464000	0.961462
	50.465000	1.041596
	50.466000	1.134384
	50.467000	1.155796
	50.468000	1.091883
	50.469000	0.994878
	50.470000	0.868350
	50.471000	0.738253
	50.472000	0.615942
	50.473000	0.542296
	50.474000	0.502716
	50.475000	0.487467
	50.476000	0.508555
	50.477000	0.556896
	50.478000	0.636057
	50.479000	0.730791
	50.480000	0.794055
	50.481000	0.873216
	50.482000	0.950756
	50.483000	1.011100
	50.484000	0.994554
	50.485000	0.942645
	50.486000	0.877434
	50.487000	0.786918
	50.488000	0.720734
	50.489000	0.628271
	50.490000	0.588365
	50.491000	0.557220
	50.492000	0.579606
	50.493000	0.678233
	50.494000	0.808006
	50.495000	0.937778
	50.496000	1.057494
	50.497000	1.171369
	50.498000	1.239824
	50.499000	1.241771
	50.500000	1.187591
	50.501000	1.057818
	50.502000	0.957569
	50.503000	0.840773
	50.504000	0.748635
	50.505000	0.688939
	50.506000	0.653252
	50.507000	0.607183
	50.508000	0.558193
	50.509000	0.517639
	50.510000	0.565006
	50.511000	0.683100
	50.512000	0.835907
	50.513000	0.967302
	50.514000	1.104212
	50.515000	1.219709
	50.516000	1.336505
	50.517000	1.395551
	50.518000	1.391658
	50.519000	1.387441
	50.520000	1.349158
	50.521000	1.272592
	50.522000	1.173965
	50.523000	1.099670
	50.524000	1.034783
	50.525000	0.982225
	50.526000	0.961462
	50.527000	0.945889
	50.528000	0.945240
	50.529000	0.947836
	50.530000	0.945240
	50.531000	0.957244
	50.532000	0.966004
	50.533000	0.968275
	50.534000	0.904037
	50.535000	0.808330
	50.536000	0.711001
	50.537000	0.603289
	50.538000	0.531590
	50.539000	0.448211
	50.540000	0.412524
	50.541000	0.376512
	50.542000	0.351530
	50.543000	0.370996
	50.544000	0.431016
	50.545000	0.522181
	50.546000	0.630217
	50.547000	0.745715
	50.548000	0.864457
	50.549000	0.983848
	50.550000	1.061387
	50.551000	1.029592
	50.552000	0.982225
	50.553000	0.897549
	50.554000	0.814494
	50.555000	0.741822
	50.556000	0.673691
	50.557000	0.624702
	50.558000	0.602640
	50.559000	0.598098
	50.560000	0.619835
	50.561000	0.681477
	50.562000	0.770047
	50.563000	0.847262
	50.564000	0.956271
	50.565000	1.046787
	50.566000	1.142819
	50.567000	1.183698
	50.568000	1.161312
	50.569000	1.112971
	50.570000	1.038352
	50.571000	0.962111
	50.572000	0.880354
	50.573000	0.825201
	50.574000	0.783024
	50.575000	0.752528
	50.576000	0.772318
	50.577000	0.808655
	50.578000	0.889114
	50.579000	0.998771
	50.580000	1.124327
	50.581000	1.262210
	50.582000	1.382899
	50.583000	1.475362
	50.584000	1.473415
	50.585000	1.438052
	50.586000	1.373814
	50.587000	1.301466
	50.588000	1.226522
	50.589000	1.123029
	50.590000	1.038028
	50.591000	0.921232
	50.592000	0.782051
	50.593000	0.681153
	50.594000	0.620809
	50.595000	0.600045
	50.596000	0.611076
	50.597000	0.644168
	50.598000	0.711649
	50.599000	0.781727
	50.600000	0.809303
	50.601000	0.732413
	50.602000	0.669149
	50.603000	0.601018
	50.604000	0.547163
	50.605000	0.527372
	50.606000	0.508880
	50.607000	0.513097
	50.608000	0.548785
	50.609000	0.587068
	50.610000	0.657145
	50.611000	0.761288
	50.612000	0.856022
	50.613000	0.908579
	50.614000	0.990985
	50.615000	1.071120
	50.616000	1.161636
	50.617000	1.184995
	50.618000	1.124327
	50.619000	1.038352
	50.620000	0.930965
	50.621000	0.830391
	50.622000	0.733711
	50.623000	0.659092
	50.624000	0.591285
	50.625000	0.542945
	50.626000	0.547812
	50.627000	0.578308
	50.628000	0.663958
	50.629000	0.773291
	50.630000	0.876461
	50.631000	0.984496
	50.632000	1.082150
	50.633000	1.148983
	50.634000	1.134059
	50.635000	1.094803
	50.636000	1.042245
	50.637000	0.980603
	50.638000	0.942645
	50.639000	0.893331
	50.640000	0.871270
	50.641000	0.831040
	50.642000	0.800868
	50.643000	0.798597
	50.644000	0.827147
	50.645000	0.883274
	50.646000	0.930641
	50.647000	0.968924
	50.648000	0.999420
	50.649000	1.027970
	50.650000	1.033161
	50.651000	0.964382
	50.652000	0.902415
	50.653000	0.837529
	50.654000	0.780105
	50.655000	0.747986
	50.656000	0.722356
	50.657000	0.717489
	50.658000	0.742146
	50.659000	0.792433
	50.660000	0.847911
	50.661000	0.930965
	50.662000	1.011749
	50.663000	1.094803
	50.664000	1.201217
	50.665000	1.279080
	50.666000	1.329692
	50.667000	1.293355
	50.668000	1.214519
	50.669000	1.119784
	50.670000	1.007856
	50.671000	0.882625
	50.672000	0.765181
	50.673000	0.680828
	50.674000	0.639950
	50.675000	0.615293
	50.676000	0.640275
	50.677000	0.687642
	50.678000	0.789837
	50.679000	0.917664
	50.680000	1.027646
	50.681000	1.120109
	50.682000	1.176884
	50.683000	1.190835
	50.684000	1.110376
	50.685000	1.034783
	50.686000	0.951729
	50.687000	0.862186
	50.688000	0.763559
	50.689000	0.636057
	50.690000	0.554625
	50.691000	0.484547
	50.692000	0.437505
	50.693000	0.443345
	50.694000	0.488765
	50.695000	0.581552
	50.696000	0.688939
	50.697000	0.791784
	50.698000	0.882949
	50.699000	0.979630
	50.700000	1.040948
	50.701000	1.000394
	50.702000	0.956271
	50.703000	0.888789
	50.704000	0.823578
	50.705000	0.766478
	50.706000	0.703863
	50.707000	0.652603
	50.708000	0.625351
	50.709000	0.638004
	50.710000	0.682451
	50.711000	0.767776
	50.712000	0.863483
	50.713000	0.953351
	50.714000	1.058142
	50.715000	1.144766
	50.716000	1.237553
	50.717000	1.259290
	50.718000	1.218087
	50.719000	1.143144
	50.720000	1.042245
	50.721000	0.936481
	50.722000	0.834933
	50.723000	0.767452
	50.724000	0.718787
	50.725000	0.682775
	50.726000	0.681802
	50.727000	0.692184
	50.728000	0.731115
	50.729000	0.778482
	50.730000	0.809628
	50.731000	0.866728
	50.732000	0.927721
	50.733000	0.978981
	50.734000	0.954973
	50.735000	0.916366
	50.736000	0.856670
	50.737000	0.801841
	50.738000	0.777834
	50.739000	0.766154
	50.740000	0.789837
	50.741000	0.793406
	50.742000	0.810277
	50.743000	0.861537
	50.744000	0.936156
	50.745000	1.022455
	50.746000	1.092857
	50.747000	1.146388
	50.748000	1.210301
	50.749000	1.276809
	50.750000	1.323852
	50.751000	1.263508
	50.752000	1.205759
	50.753000	1.125949
	50.754000	1.018237
	50.755000	0.905011
	50.756000	0.795677
	50.757000	0.688290
	50.758000	0.615293
	50.759000	0.566304
	50.760000	0.529643
	50.761000	0.558518
	50.762000	0.618213
	50.763000	0.701917
	50.764000	0.813845
	50.765000	0.930965
	50.766000	1.054898
	50.767000	1.100967
	50.768000	1.075662
	50.769000	1.035432
	50.770000	0.993256
	50.771000	0.957244
	50.772000	0.926423
	50.773000	0.901118
	50.774000	0.868999
	50.775000	0.822281
	50.776000	0.800219
	50.777000	0.782376
	50.778000	0.825201
	50.779000	0.914744
	50.780000	1.041596
	50.781000	1.194079
	50.782000	1.322879
	50.783000	1.394578
	50.784000	1.356295
	50.785000	1.271943
	50.786000	1.142170
	50.787000	1.009802
	50.788000	0.900144
	50.789000	0.786269
	50.790000	0.697699
	50.791000	0.610102
	50.792000	0.545541
	50.793000	0.518937
	50.794000	0.535808
	50.795000	0.569224
	50.796000	0.620160
	50.797000	0.685695
	50.798000	0.758692
	50.799000	0.826174
	50.800000	0.866079
	50.801000	0.816441
	50.802000	0.765181
	50.803000	0.692508
	50.804000	0.620160
	50.805000	0.565655
	50.806000	0.512124
	50.807000	0.479032
	50.808000	0.458593
	50.809000	0.467353
	50.810000	0.494280
	50.811000	0.576362
	50.812000	0.676611
	50.813000	0.786918
	50.814000	0.922530
	50.815000	1.039650
	50.816000	1.158067
	50.817000	1.195377
	50.818000	1.154823
	50.819000	1.083124
	50.820000	0.993581
	50.821000	0.918312
	50.822000	0.866403
	50.823000	0.856995
	50.824000	0.874190
	50.825000	0.902091
	50.826000	0.979630
	50.827000	1.066902
	50.828000	1.194404
	50.829000	1.332936
	50.830000	1.479255
	50.831000	1.619734
	50.832000	1.739125
	50.833000	1.832885
	50.834000	1.821855
	50.835000	1.724850
	50.836000	1.531488
	50.837000	1.310226
	50.838000	1.135357
	50.839000	0.953675
	50.840000	0.812223
	50.841000	0.673691
	50.842000	0.566953
	50.843000	0.506609
	50.844000	0.502716
	50.845000	0.538727
	50.846000	0.589988
	50.847000	0.642546
	50.848000	0.679855
	50.849000	0.725276
	50.850000	0.731764
	50.851000	0.618862
	50.852000	0.511800
	50.853000	0.405062
	50.854000	0.324278
	50.855000	0.262961
	50.856000	0.236033
	50.857000	0.265556
	50.858000	0.347962
	50.859000	0.463459
	50.860000	0.591610
	50.861000	0.755772
	50.862000	0.908904
	50.863000	1.034459
	50.864000	1.134059
	50.865000	1.219061
	50.866000	1.291409
	50.867000	1.279080
	50.868000	1.176560
	50.869000	1.025050
	50.870000	0.872568
	50.871000	0.735657
	50.872000	0.588365
	50.873000	0.470272
	50.874000	0.378134
	50.875000	0.310976
	50.876000	0.312923
	50.877000	0.336607
	50.878000	0.415443
	50.879000	0.495902
	50.880000	0.582850
	50.881000	0.683748
	50.882000	0.793731
	50.883000	0.874514
	50.884000	0.867377
	50.885000	0.844018
	50.886000	0.793406
	50.887000	0.721058
	50.888000	0.662011
	50.889000	0.601992
	50.890000	0.571495
	50.891000	0.541323
	50.892000	0.528346
	50.893000	0.564682
	50.894000	0.645465
	50.895000	0.753826
	50.896000	0.862186
	50.897000	0.966004
	50.898000	1.056520
	50.899000	1.138926
	50.900000	1.190511
	50.901000	1.134708
	50.902000	1.068200
	50.903000	0.969248
	50.904000	0.867052
	50.905000	0.773616
	50.906000	0.691859
	50.907000	0.631839
	50.908000	0.605560
	50.909000	0.615618
	50.910000	0.643194
	50.911000	0.729169
	50.912000	0.808979
	50.913000	0.886194
	50.914000	0.970546
	50.915000	1.050032
	50.916000	1.121407
	50.917000	1.121082
	50.918000	1.073391
	50.919000	1.001367
	50.920000	0.940049
	50.921000	0.896251
	50.922000	0.851480
	50.923000	0.818712
	50.924000	0.788215
	50.925000	0.763559
	50.926000	0.810926
	50.927000	0.872892
	50.928000	0.978657
	50.929000	1.104212
	50.930000	1.229118
	50.931000	1.339100
	50.932000	1.444216
	50.933000	1.497747
	50.934000	1.429292
	50.935000	1.356295
	50.936000	1.261886
	50.937000	1.134384
	50.938000	0.987092
	50.939000	0.849533
	50.940000	0.750257
	50.941000	0.685046
	50.942000	0.641897
	50.943000	0.612373
	50.944000	0.614969
	50.945000	0.643843
	50.946000	0.694779
	50.947000	0.749932
	50.948000	0.784647
	50.949000	0.844018
	50.950000	0.892682
	50.951000	0.852453
	50.952000	0.820659
	50.953000	0.772318
	50.954000	0.732089
	50.955000	0.689913
	50.956000	0.651305
	50.957000	0.610427
	50.958000	0.590312
	50.959000	0.589663
	50.960000	0.610751
	50.961000	0.677260
	50.962000	0.749932
	50.963000	0.814819
	50.964000	0.889762
	50.965000	0.968599
	50.966000	1.038028
	50.967000	1.030890
	50.968000	0.946862
	50.969000	0.838178
	50.970000	0.732413
	50.971000	0.651954
	50.972000	0.583175
	50.973000	0.548460
	50.974000	0.532888
	50.975000	0.513422
	50.976000	0.543594
	50.977000	0.580579
	50.978000	0.665256
	50.979000	0.754150
	50.980000	0.843044
	50.981000	0.941023
	50.982000	1.034459
	50.983000	1.101616
	50.984000	1.075013
	50.985000	1.022131
	50.986000	0.934210
	50.987000	0.841422
	50.988000	0.755448
	50.989000	0.671096
	50.990000	0.615618
	50.991000	0.573442
	50.992000	0.547487
	50.993000	0.558518
	50.994000	0.622755
	50.995000	0.702890
	50.996000	0.796002
	50.997000	0.885545
	50.998000	0.969248
	50.999000	1.045165
	51.000000	1.098696
	51.001000	1.060738
	51.002000	1.022455
	51.003000	0.961786
	51.004000	0.919610
	51.005000	0.896251
	51.006000	0.879056
	51.007000	0.855373
	51.008000	0.854724
	51.009000	0.877434
	51.010000	0.926099
	51.011000	1.013695
	51.012000	1.109727
	51.013000	1.183698
	51.014000	1.258966
	51.015000	1.308928
	51.016000	1.318661
	51.017000	1.273565
	51.018000	1.197648
	51.019000	1.102590
	51.020000	0.998123
	51.021000	0.886843
	51.022000	0.765505
	51.023000	0.680504
	51.024000	0.614969
	51.025000	0.553976
	51.026000	0.548136
	51.027000	0.576362
	51.028000	0.646114
	51.029000	0.717165
	51.030000	0.773940
	51.031000	0.840449
	51.032000	0.930641
	51.033000	0.977035
	51.034000	0.928045
	51.035000	0.859915
	51.036000	0.776211
	51.037000	0.689264
	51.038000	0.628595
	51.039000	0.578308
	51.040000	0.556571
	51.041000	0.544243
	51.042000	0.557869
	51.043000	0.605560
	51.044000	0.704836
	51.045000	0.832987
	51.046000	0.952053
	51.047000	1.073066
	51.048000	1.182075
	51.049000	1.270970
	51.050000	1.320283
	51.051000	1.243069
	51.052000	1.151254
	51.053000	1.046787
	51.054000	0.959515
	51.055000	0.885869
	51.056000	0.836880
	51.057000	0.800868
	51.058000	0.802815
	51.059000	0.812548
	51.060000	0.831689
	51.061000	0.896251
	51.062000	0.954000
	51.063000	0.991634
	51.064000	1.034783
	51.065000	1.081177
	51.066000	1.116540
	51.067000	1.062684
	51.068000	0.936481
	51.069000	0.795028
	51.070000	0.652603
	51.071000	0.539376
	51.072000	0.422581
	51.073000	0.346340
	51.074000	0.301244
	51.075000	0.273991
	51.076000	0.297350
	51.077000	0.342446
	51.078000	0.430043
	51.079000	0.534834
	51.080000	0.642546
	51.081000	0.768101
	51.082000	0.900469
	51.083000	0.998771
	51.084000	1.020184
	51.085000	1.025375
	51.086000	1.016940
	51.087000	1.004287
	51.088000	0.995203
	51.089000	0.956920
	51.090000	0.912797
	51.091000	0.855048
	51.092000	0.820010
	51.093000	0.827147
	51.094000	0.851804
	51.095000	0.887167
	51.096000	0.943294
	51.097000	1.040623
	51.098000	1.118487
	51.099000	1.171694
	51.100000	1.178507
	51.101000	1.083773
	51.102000	0.988065
	51.103000	0.850182
	51.104000	0.726573
	51.105000	0.600369
	51.106000	0.516342
	51.107000	0.454051
	51.108000	0.428096
	51.109000	0.452753
	51.110000	0.481303
	51.111000	0.558193
	51.112000	0.666229
	51.113000	0.769398
	51.114000	0.857319
	51.115000	0.927721
	51.116000	0.978657
	51.117000	0.976710
	51.118000	0.938103
	51.119000	0.882625
	51.120000	0.814170
	51.121000	0.789837
	51.122000	0.767776
	51.123000	0.778807
	51.124000	0.815143
	51.125000	0.856346
	51.126000	0.946538
	51.127000	1.045165
	51.128000	1.175587
	51.129000	1.288489
	51.130000	1.374139
	51.131000	1.439350
	51.132000	1.507805
	51.133000	1.550954
	51.134000	1.494179
	51.135000	1.409502
	51.136000	1.284271
	51.137000	1.129517
	51.138000	0.968599
	51.139000	0.797948
